ride_id,ride_datetime,pickup_location,drop_location,distance_km,ride_duration_min,base_fare,demand_level,weather,event_nearby,traffic_level,driver_id,rider_id,driver_rating,rider_rating,payment_method,ride_status,total_fare,is_fraudulent,predicted_demand_next_hour
666,2025-01-29 07:00:00,Station,Downtown,23.63,31.5,73.85,Medium,Clear,Yes,High,1048,2423,3.75,3.36,UPI,Completed,119.0647752524724,0,719
667,2025-01-02 02:47:00,IT Park,Airport,1.2,11.5,50.11,High,Clear,No,High,1031,2477,4.8,4.08,UPI,Completed,126.62097034085501,0,146
668,2025-01-10 08:39:00,Station,University,2.66,57.9,49.58,Medium,Clear,Yes,High,1083,2024,4.83,3.55,UPI,Completed,89.61384378419709,0,306
669,2025-01-05 15:49:00,Mall,Mall,7.53,44.3,53.24,Medium,Foggy,No,Medium,1063,2214,4.86,4.46,Credit Card,Completed,93.21345410631932,0,974
670,2025-01-21 01:47:00,University,Downtown,4.81,57.4,76.4,High,Clear,No,Low,1074,2070,3.54,4.67,Credit Card,Completed,161.5690342790069,0,549
671,2025-01-02 21:40:00,Station,Mall,12.57,17.5,90.94,Medium,Foggy,No,Low,1039,2368,3.8,4.43,Cash,Completed,131.15291503889324,0,582
672,2025-01-22 13:12:00,IT Park,Downtown,27.76,53.4,83.14,Medium,Rainy,No,Low,1076,2216,4.74,4.46,Cash,Cancelled,114.74725073053048,0,951
673,2025-01-07 09:46:00,Mall,Downtown,14.69,49.5,80.93,Low,Rainy,No,Medium,1020,2104,3.72,4.02,Cash,Completed,87.53534776645833,0,739
674,2025-01-08 15:26:00,Downtown,IT Park,1.39,42.2,63.91,Low,Hot,No,Medium,1048,2215,4.2,4.42,Cash,Completed,66.42429815569352,0,796
675,2025-01-25 02:48:00,Downtown,Airport,9.2,39.4,78.57,High,Clear,Yes,High,1071,2054,3.24,3.85,UPI,Completed,168.78405467810865,0,669
676,2025-01-25 08:05:00,Mall,Mall,2.29,22.4,68.69,Medium,Rainy,No,High,1054,2294,3.11,4.3,Credit Card,Completed,117.03667078644861,0,242
677,2025-01-22 00:45:00,IT Park,Mall,2.05,49.9,45.14,Medium,Clear,No,Medium,1078,2330,3.82,3.52,Credit Card,Completed,65.54744763696308,0,499
678,2025-01-07 13:34:00,Mall,IT Park,9.0,32.6,44.6,Low,Foggy,No,Medium,1075,2336,4.16,3.14,Credit Card,Completed,61.98348284094686,0,196
679,2025-01-28 02:41:00,University,University,8.99,8.9,50.75,Medium,Rainy,No,High,1071,2203,3.79,3.83,Credit Card,Completed,74.7129520518622,0,146
680,2025-01-25 13:45:00,University,University,23.83,22.2,93.76,Medium,Clear,No,Low,1029,2288,4.16,3.92,Cash,Completed,117.55859487135072,0,290
681,2025-01-29 02:12:00,Downtown,Airport,29.27,56.4,68.32,Low,Rainy,Yes,Medium,1074,2045,4.03,3.51,UPI,Completed,88.28487827726532,0,239
682,2025-01-23 08:06:00,Station,Airport,11.77,51.8,81.37,High,Rainy,No,Low,1093,2317,4.37,4.46,Credit Card,Completed,173.04034193401537,0,714
683,2025-01-07 14:17:00,IT Park,Station,13.44,59.0,54.26,Low,Clear,No,Medium,1073,2198,4.3,3.15,Wallet,Completed,70.36442419427013,0,330
684,2025-01-24 03:45:00,Downtown,IT Park,25.5,39.5,58.54,Medium,Rainy,No,Low,1048,2216,3.85,3.45,UPI,Completed,107.8384715697768,0,439
685,2025-01-26 14:23:00,Station,University,8.78,18.6,38.79,Medium,Rainy,No,High,1074,2481,3.85,4.5,Wallet,Completed,65.27986910498812,0,590
686,2025-01-30 04:35:00,Station,Downtown,5.54,14.0,41.99,Low,Rainy,No,Medium,1083,2309,3.28,3.87,UPI,Completed,43.687901089006075,0,148
687,2025-01-04 05:26:00,University,Mall,25.74,15.3,87.91,High,Rainy,No,Low,1056,2384,4.03,4.41,UPI,Completed,169.2488487023115,0,998
688,2025-01-24 18:35:00,Airport,Airport,2.35,6.1,70.94,Medium,Foggy,No,Low,1095,2435,4.17,4.13,UPI,Completed,115.81112844227854,1,723
689,2025-01-13 00:07:00,Airport,Mall,18.97,26.5,53.63,Medium,Rainy,No,Medium,1017,2332,3.95,4.9,Wallet,Completed,74.8251727251418,0,552
690,2025-01-24 08:04:00,Mall,Mall,17.3,15.5,86.2,Low,Hot,Yes,High,1009,2184,3.65,4.2,Credit Card,Completed,97.39229884709069,0,415
691,2025-01-05 19:49:00,University,Station,11.03,27.6,47.26,Low,Rainy,Yes,Medium,1097,2027,4.44,3.03,Credit Card,Completed,50.584306037404815,0,421
692,2025-01-10 16:43:00,Station,University,10.14,56.4,98.32,Low,Clear,No,Medium,1034,2166,3.15,3.71,Wallet,Completed,103.9430602822786,0,186
693,2025-01-06 06:47:00,IT Park,Airport,23.38,28.7,54.14,Medium,Hot,No,Medium,1045,2318,4.83,3.29,Credit Card,Completed,85.0924489970133,0,993
694,2025-01-29 11:02:00,Airport,Mall,3.51,53.3,53.61,Medium,Foggy,No,Medium,1088,2274,3.04,4.85,Cash,Completed,87.35071461600768,0,573
695,2025-01-21 00:14:00,Station,Airport,7.87,38.3,51.83,High,Hot,No,Medium,1009,2383,4.92,3.21,Credit Card,Completed,118.63181654137993,0,381
696,2025-01-21 01:53:00,Airport,Downtown,22.24,18.6,38.55,Medium,Hot,No,Medium,1007,2365,3.92,3.78,Cash,Cancelled,82.33101351683956,0,938
697,2025-01-02 03:08:00,Airport,Station,16.9,24.6,37.78,High,Hot,No,Medium,1016,2103,3.83,3.45,Cash,Completed,108.86098489610926,0,863
698,2025-01-10 19:21:00,Airport,Downtown,4.71,9.6,75.37,Medium,Clear,No,Medium,1019,2448,3.51,4.69,Cash,Completed,123.26403258923169,0,173
699,2025-01-11 04:25:00,IT Park,Airport,26.58,23.3,91.26,Medium,Clear,No,Medium,1006,2333,3.02,3.62,Wallet,Completed,137.28269365504187,0,552
700,2025-01-27 13:12:00,University,Airport,12.41,42.3,85.34,Low,Clear,No,High,1011,2373,3.55,4.98,Credit Card,Cancelled,86.25667368697424,0,146
701,2025-01-05 01:10:00,IT Park,University,25.01,9.0,39.88,Medium,Foggy,No,High,1076,2104,3.22,3.08,Credit Card,Completed,63.737043175655494,0,687
702,2025-01-27 10:22:00,Downtown,Mall,23.84,16.3,68.19,Low,Clear,No,Medium,1061,2414,4.32,3.26,Wallet,Completed,79.39910693465433,0,195
703,2025-01-03 02:02:00,Station,Mall,19.11,26.0,37.39,Low,Clear,No,Medium,1042,2245,3.64,3.45,Wallet,Completed,43.842556884735465,1,130
704,2025-01-16 03:10:00,University,Downtown,15.34,59.0,33.17,Medium,Hot,No,Low,1013,2305,4.53,4.62,Credit Card,No-show,74.42172565104507,0,633
705,2025-01-12 06:05:00,University,Station,29.41,48.2,75.95,High,Clear,Yes,High,1012,2169,3.41,4.76,Wallet,Cancelled,130.00074464156322,0,116
706,2025-01-01 19:42:00,University,IT Park,5.2,45.3,67.46,Low,Rainy,No,Medium,1085,2116,4.8,3.14,Wallet,Cancelled,85.29161115916219,0,311
707,2025-01-08 23:01:00,University,Mall,22.03,11.4,35.74,Medium,Clear,No,Low,1074,2141,4.05,3.06,Cash,Completed,74.23109793403748,0,759
708,2025-01-12 09:42:00,IT Park,University,6.54,48.0,32.45,High,Foggy,No,Medium,1020,2418,3.23,4.49,Wallet,Completed,90.10512523994001,0,334
709,2025-01-03 22:17:00,University,Downtown,10.81,48.2,99.28,Medium,Foggy,Yes,High,1050,2356,3.8,3.27,Cash,Cancelled,135.551818928052,0,491
710,2025-01-19 09:34:00,Mall,Downtown,9.95,38.1,32.1,Low,Rainy,No,Low,1036,2478,3.41,3.27,UPI,No-show,33.882733594909155,0,453
711,2025-01-20 09:53:00,Station,IT Park,28.46,59.5,61.12,Low,Foggy,No,Medium,1092,2125,3.4,3.04,Cash,Completed,61.31172035482935,0,404
712,2025-01-21 13:31:00,University,University,29.05,22.9,65.32,Medium,Foggy,No,Medium,1088,2025,4.01,3.1,Cash,Completed,102.51404803962211,0,698
713,2025-01-16 11:45:00,Station,Station,6.31,56.8,38.21,Medium,Hot,No,Low,1069,2194,4.34,3.53,Wallet,Completed,87.5342283490171,0,649
714,2025-01-30 18:10:00,Mall,University,1.64,55.3,41.83,High,Rainy,No,Low,1037,2384,4.82,3.13,Credit Card,No-show,116.8732470830444,0,664
715,2025-01-03 02:26:00,Mall,Station,21.88,5.6,54.63,Medium,Hot,Yes,High,1012,2100,4.0,3.74,UPI,Cancelled,85.29008448065456,0,639
716,2025-01-05 07:17:00,Station,University,13.12,29.8,83.32,Low,Hot,No,High,1099,2402,4.93,4.67,UPI,Cancelled,95.6265203123634,0,688
717,2025-01-17 21:43:00,Airport,University,3.58,58.7,65.5,Low,Clear,No,Low,1040,2005,4.88,3.65,UPI,Cancelled,85.40190085226362,0,608
718,2025-01-12 15:44:00,Downtown,Airport,20.83,10.7,74.65,Medium,Rainy,No,High,1054,2019,4.73,4.46,Credit Card,Cancelled,106.77576402560042,0,811
719,2025-01-16 13:33:00,Airport,Downtown,16.81,35.1,98.96,Low,Clear,No,Medium,1002,2170,4.0,3.19,UPI,Completed,109.88842848427876,0,494
720,2025-01-06 20:03:00,Airport,University,29.43,58.8,83.76,Medium,Clear,No,Medium,1050,2274,3.28,4.32,UPI,Completed,104.92413572092836,0,530
721,2025-01-08 16:00:00,IT Park,IT Park,7.59,35.6,60.41,Medium,Hot,No,Medium,1041,2254,3.44,3.63,Credit Card,Completed,109.1237258705668,0,784
722,2025-01-05 07:40:00,Airport,University,12.72,15.4,61.25,Low,Foggy,No,High,1045,2121,4.3,4.5,UPI,Completed,67.0851033714117,0,885
723,2025-01-17 23:43:00,University,Mall,16.73,37.0,73.31,Low,Rainy,No,Medium,1009,2032,3.84,3.27,Wallet,Completed,90.87679640086756,0,661
724,2025-01-19 15:59:00,IT Park,Downtown,23.96,16.2,76.58,Medium,Foggy,No,Low,1062,2149,3.29,4.8,Wallet,Cancelled,123.41134296285996,0,956
725,2025-01-12 13:49:00,IT Park,Mall,16.92,33.6,65.05,Low,Hot,No,High,1086,2266,3.96,3.49,Cash,Completed,81.17104960373439,0,276
726,2025-01-25 05:00:00,Mall,Downtown,18.77,9.1,75.14,Low,Hot,No,Medium,1047,2037,3.03,3.71,Cash,Completed,79.32762666891546,0,505
727,2025-01-15 04:06:00,Airport,Mall,7.56,38.3,31.65,Medium,Hot,No,Low,1005,2177,4.47,4.9,Cash,Completed,68.60437911670832,0,400
728,2025-01-19 03:52:00,Mall,University,25.56,33.4,60.07,High,Hot,No,Medium,1076,2342,3.15,4.16,Wallet,Completed,157.10226716802617,0,544
729,2025-01-14 01:11:00,Station,University,13.43,45.7,49.53,Low,Hot,No,Medium,1001,2013,4.26,3.73,Wallet,Completed,54.81519755699311,0,838
730,2025-01-28 21:55:00,Downtown,Airport,5.09,39.7,39.04,Medium,Hot,No,High,1044,2183,4.59,4.9,Wallet,Completed,75.56686127308708,0,226
731,2025-01-26 04:47:00,IT Park,IT Park,20.26,35.2,36.97,Medium,Foggy,No,Medium,1022,2145,3.27,3.66,Cash,Completed,69.29128187710015,0,448
732,2025-01-14 11:59:00,Station,Mall,7.27,42.9,72.22,Medium,Clear,Yes,Low,1038,2265,4.04,3.19,Cash,Completed,117.36873581562341,0,120
733,2025-01-01 18:36:00,Station,Station,3.83,12.9,66.65,High,Foggy,No,Medium,1019,2088,4.56,4.99,Cash,Completed,160.1916310642675,0,810
734,2025-01-29 02:35:00,University,Airport,26.0,37.7,47.75,Medium,Rainy,No,Medium,1080,2428,3.52,3.54,Cash,Completed,87.103096154738,0,800
735,2025-01-09 15:12:00,Downtown,Mall,14.34,14.5,62.97,High,Foggy,Yes,Low,1031,2462,3.33,4.7,Cash,Completed,132.37482118505096,0,943
736,2025-01-09 21:28:00,Station,Mall,22.73,55.9,64.46,Low,Hot,No,Medium,1067,2046,3.67,3.33,Cash,Completed,68.3917384582172,0,519
737,2025-01-08 07:41:00,Station,Airport,9.43,8.8,43.65,Low,Foggy,No,High,1087,2392,4.11,4.46,Wallet,Completed,61.74276854229899,0,251
738,2025-01-15 18:32:00,Downtown,University,23.82,28.7,75.65,High,Clear,No,Low,1042,2119,4.15,4.05,Credit Card,Completed,138.17542179429174,0,259
739,2025-01-25 23:45:00,Downtown,Mall,4.25,43.3,84.66,Medium,Rainy,No,Medium,1082,2421,3.26,4.96,Credit Card,Cancelled,125.80360960520795,0,958
740,2025-01-14 02:30:00,Station,University,11.32,30.2,85.4,Low,Foggy,No,Medium,1026,2019,3.92,4.11,Cash,Completed,93.8610478858403,0,579
741,2025-01-21 05:23:00,Downtown,Airport,29.36,10.1,72.17,Medium,Clear,No,Low,1013,2447,3.54,3.05,Credit Card,Completed,109.43984188815136,0,542
742,2025-01-16 06:00:00,Station,University,24.03,35.4,65.81,High,Foggy,Yes,Medium,1058,2220,4.68,4.21,Credit Card,Completed,123.09412636646843,0,195
743,2025-01-18 18:53:00,Station,Downtown,15.42,40.3,34.27,High,Rainy,No,Medium,1018,2430,3.63,3.29,Wallet,Completed,120.59357717479159,0,451
744,2025-01-26 04:13:00,University,Station,10.85,43.7,50.15,Medium,Foggy,Yes,High,1067,2233,4.68,4.6,Cash,Completed,80.64557103110991,0,174
745,2025-01-12 13:03:00,Airport,Mall,26.29,25.5,36.53,High,Hot,No,Low,1087,2094,3.86,4.71,Cash,Completed,108.18024650562401,0,977
746,2025-01-16 13:27:00,Station,IT Park,16.8,36.0,97.47,Low,Foggy,No,Medium,1003,2455,4.45,3.96,Credit Card,Completed,116.7049075340919,0,693
747,2025-01-08 21:06:00,Mall,Station,22.99,29.8,39.46,Low,Clear,No,Low,1055,2251,4.02,4.57,Cash,Completed,59.04170094753176,0,739
748,2025-01-16 20:46:00,IT Park,University,22.87,42.0,40.62,Medium,Foggy,No,High,1089,2250,4.24,3.29,Cash,Completed,85.74910966048617,0,458
749,2025-01-01 21:44:00,Airport,Mall,1.52,37.1,92.27,Low,Clear,No,Medium,1091,2282,3.79,3.98,Cash,Completed,112.04180958052663,0,232
750,2025-01-07 18:47:00,Airport,University,4.66,33.9,96.07,Medium,Rainy,Yes,Medium,1058,2232,4.54,3.79,Cash,Completed,130.05423443873443,0,499
751,2025-01-15 09:15:00,Airport,Downtown,20.13,18.7,83.61,Medium,Foggy,No,Low,1063,2046,3.85,4.22,Credit Card,Cancelled,109.87722296068782,0,238
752,2025-01-27 04:12:00,University,Airport,5.69,5.1,30.38,Medium,Rainy,No,Medium,1091,2374,3.91,3.09,UPI,Completed,78.80819486214716,0,345
753,2025-01-08 23:23:00,Station,Mall,8.41,14.6,30.09,Low,Rainy,No,Low,1052,2046,4.04,4.5,Credit Card,Completed,48.33135690251251,0,390
754,2025-01-09 10:50:00,University,Downtown,28.45,11.4,56.47,Low,Foggy,Yes,High,1089,2459,4.66,3.16,Wallet,Completed,70.72212147174184,0,211
755,2025-01-22 07:19:00,Station,Downtown,17.25,29.7,40.04,Medium,Clear,No,Medium,1024,2014,4.32,4.31,UPI,Cancelled,62.90781208908092,1,814
756,2025-01-19 03:40:00,University,Mall,22.77,38.7,31.29,Medium,Rainy,No,Medium,1072,2085,3.7,3.04,UPI,Completed,64.5096082264732,0,269
757,2025-01-11 01:33:00,University,University,17.18,16.7,62.48,Medium,Rainy,No,Medium,1009,2319,4.34,4.66,UPI,Completed,102.77190959481219,0,698
758,2025-01-21 04:10:00,IT Park,IT Park,17.02,56.6,96.01,Medium,Foggy,No,Medium,1037,2328,4.28,3.35,Credit Card,Completed,121.27165755659833,0,730
759,2025-01-12 06:04:00,Mall,Downtown,3.73,5.4,52.67,Medium,Foggy,No,Medium,1094,2003,4.86,4.03,Wallet,Completed,88.06637975295244,0,709
760,2025-01-29 17:34:00,University,Station,10.97,47.5,76.28,High,Foggy,No,Medium,1083,2028,4.68,3.52,Credit Card,Completed,151.66240430088124,0,339
761,2025-01-28 16:03:00,IT Park,Downtown,9.19,39.4,75.66,Low,Foggy,No,Medium,1053,2381,4.29,4.45,Wallet,Completed,82.19007678941111,0,436
762,2025-01-23 21:48:00,Downtown,IT Park,12.33,25.5,47.58,Low,Foggy,No,Medium,1080,2157,3.68,3.64,Credit Card,Completed,59.23244716356493,0,237
763,2025-01-13 23:30:00,Mall,University,24.15,7.8,75.53,High,Hot,No,Medium,1024,2343,4.56,4.45,Credit Card,Completed,147.1015733518744,0,693
764,2025-01-12 12:41:00,University,University,11.79,39.5,44.86,Medium,Foggy,No,Low,1021,2402,4.15,3.57,Credit Card,Completed,93.51858588005467,0,335
765,2025-01-04 07:29:00,Airport,Station,14.1,26.2,38.54,High,Clear,No,High,1040,2419,4.97,4.5,UPI,Completed,133.36549178069322,0,747
766,2025-01-15 02:23:00,Downtown,Downtown,12.52,56.5,79.1,Medium,Rainy,No,Medium,1062,2333,3.5,3.06,Credit Card,Completed,107.76972795825824,0,893
767,2025-01-05 04:12:00,Downtown,University,3.71,34.8,37.94,Medium,Clear,No,Medium,1070,2332,3.16,3.57,Wallet,Completed,81.92785239826128,0,102
768,2025-01-07 17:31:00,IT Park,IT Park,13.79,56.7,99.78,Medium,Clear,Yes,High,1069,2175,3.14,4.0,Wallet,No-show,128.10616958431905,0,670
769,2025-01-16 12:25:00,Downtown,Mall,6.67,17.1,42.84,Medium,Hot,No,Low,1014,2114,4.28,3.09,Wallet,Completed,87.79597610219615,0,215
770,2025-01-13 02:05:00,Mall,Airport,6.41,44.9,71.59,Medium,Foggy,No,High,1042,2389,4.88,3.37,UPI,No-show,94.45606828084935,0,571
771,2025-01-16 10:34:00,University,Airport,3.73,38.9,58.8,Medium,Rainy,No,High,1050,2487,3.0,4.87,Credit Card,Completed,82.13783741928405,0,230
772,2025-01-17 12:30:00,University,Airport,11.34,45.7,38.85,Medium,Clear,No,High,1061,2331,4.45,4.95,Credit Card,Completed,85.88970122488315,0,997
773,2025-01-20 06:59:00,Airport,Downtown,22.97,16.8,31.95,High,Foggy,No,High,1004,2250,4.31,4.48,Cash,Completed,91.15982648316181,0,582
774,2025-01-28 04:42:00,IT Park,Station,9.02,41.6,73.59,Low,Foggy,Yes,Medium,1072,2059,4.46,3.5,UPI,Completed,92.31953573415295,0,500
775,2025-01-28 08:25:00,Airport,University,10.06,32.4,86.47,Low,Hot,No,Low,1088,2203,3.71,3.52,Wallet,Completed,92.8183226743277,0,300
776,2025-01-08 01:04:00,Downtown,Mall,19.64,45.9,88.94,Medium,Hot,No,Medium,1075,2315,4.64,4.29,Wallet,Completed,113.92823105146324,0,391
777,2025-01-27 15:58:00,Airport,IT Park,6.68,23.0,63.79,Medium,Hot,No,Medium,1017,2239,3.09,3.24,Credit Card,Completed,108.83862786697921,0,441
778,2025-01-26 23:55:00,Mall,Mall,27.01,54.0,84.42,High,Rainy,No,Low,1085,2234,4.51,4.9,Wallet,Completed,161.57591525986294,0,709
779,2025-01-20 12:19:00,University,IT Park,16.09,9.6,77.1,Medium,Clear,No,Medium,1057,2303,3.53,3.45,Credit Card,Completed,110.75097857365984,0,315
780,2025-01-11 21:01:00,Downtown,Downtown,13.98,49.4,80.7,Medium,Hot,No,Medium,1090,2095,3.95,5.0,Credit Card,Completed,101.53915691826077,0,735
781,2025-01-05 01:33:00,Airport,Airport,17.18,52.4,64.48,Medium,Hot,No,High,1048,2479,4.65,3.99,Cash,Completed,96.056422025789,0,684
782,2025-01-02 08:45:00,IT Park,Downtown,5.81,49.9,74.34,Medium,Hot,No,High,1044,2141,3.54,4.54,UPI,Completed,117.45313424374936,0,465
783,2025-01-06 08:46:00,Mall,Station,18.79,33.2,86.39,High,Clear,No,High,1045,2334,3.37,3.0,Credit Card,No-show,143.27194990206823,0,989
784,2025-01-28 05:50:00,Mall,Station,11.53,29.1,57.85,Low,Clear,No,Medium,1091,2113,4.36,4.78,Credit Card,Completed,62.515318038340865,0,741
785,2025-01-04 12:41:00,Airport,IT Park,27.02,59.8,86.42,Medium,Hot,No,High,1080,2109,4.07,3.54,Credit Card,Completed,127.18539200631227,0,568
786,2025-01-07 06:22:00,University,University,5.9,17.6,71.44,High,Hot,No,High,1090,2362,4.03,4.34,Cash,Cancelled,168.05528413724397,0,517
787,2025-01-24 17:02:00,Airport,University,15.7,35.1,41.61,High,Foggy,Yes,Medium,1033,2345,3.51,4.61,Credit Card,Completed,121.67180289794526,0,126
788,2025-01-14 18:32:00,Downtown,IT Park,18.35,41.9,31.73,Medium,Hot,Yes,Low,1031,2289,3.07,3.33,UPI,Completed,74.00895240439431,0,776
789,2025-01-16 18:21:00,Airport,Station,1.97,43.5,55.39,Medium,Rainy,No,High,1047,2097,3.82,3.89,UPI,Cancelled,82.80905396483169,0,554
790,2025-01-04 08:02:00,Mall,Station,11.55,16.2,68.27,Low,Rainy,Yes,High,1006,2446,3.21,3.99,Wallet,Completed,74.17312077643678,0,679
791,2025-01-17 10:49:00,Airport,Station,22.25,41.0,88.79,Medium,Hot,No,Medium,1072,2335,4.81,3.62,UPI,Completed,137.28774471742165,0,113
792,2025-01-26 16:41:00,University,Downtown,24.79,50.0,38.92,High,Clear,No,Low,1071,2016,3.08,3.96,Wallet,Completed,107.69539888811309,0,197
793,2025-01-07 20:17:00,IT Park,Station,10.08,7.8,86.01,Medium,Foggy,No,Medium,1034,2044,3.86,3.64,UPI,Completed,110.19396390995544,0,378
794,2025-01-10 15:32:00,Station,Mall,24.16,55.1,90.41,Low,Clear,No,Low,1053,2442,3.1,3.72,Wallet,No-show,101.20294585234379,0,589
795,2025-01-13 09:54:00,Airport,Airport,29.06,6.6,40.55,Low,Hot,No,High,1014,2376,3.19,4.34,Credit Card,Completed,42.29448277683445,0,982
796,2025-01-04 12:29:00,University,Station,25.85,24.6,89.61,Low,Rainy,No,High,1016,2230,4.32,4.27,Cash,Completed,104.3859457969883,0,858
797,2025-01-18 11:28:00,University,IT Park,4.41,5.9,99.4,Low,Foggy,No,Low,1043,2390,4.29,3.46,Cash,Completed,107.43419066826681,1,723
798,2025-01-26 04:36:00,IT Park,Airport,22.45,9.2,80.88,Low,Clear,No,Medium,1073,2108,3.07,4.79,Cash,Completed,90.4879417640464,0,306
799,2025-01-04 02:53:00,Mall,Downtown,10.27,55.1,84.93,Medium,Clear,No,Low,1074,2217,3.0,4.73,Credit Card,Completed,126.04558055398539,0,963
800,2025-01-06 09:28:00,University,IT Park,29.66,24.5,99.61,Low,Hot,No,Medium,1081,2399,3.16,4.02,Cash,Cancelled,106.49733776636508,0,945
801,2025-01-22 17:33:00,University,Airport,15.08,28.4,72.38,Low,Foggy,No,Medium,1012,2260,4.53,3.87,UPI,Completed,85.3443787194785,0,332
802,2025-01-01 01:56:00,University,IT Park,4.55,16.8,51.55,Medium,Rainy,No,Medium,1070,2312,4.17,3.75,Wallet,Completed,78.62760331420151,0,672
803,2025-01-01 07:03:00,University,Downtown,22.03,37.8,88.63,Low,Hot,No,Medium,1019,2320,3.08,4.41,Credit Card,Cancelled,106.51565437367356,0,696
804,2025-01-05 01:30:00,Downtown,Mall,10.37,37.7,73.01,Low,Foggy,Yes,Low,1041,2196,3.98,4.34,Cash,Completed,89.9451253399008,0,794
805,2025-01-06 04:10:00,Downtown,Downtown,29.92,25.5,70.68,Medium,Clear,No,Medium,1053,2478,4.42,3.39,UPI,No-show,92.86697818127442,0,338
806,2025-01-16 22:22:00,Mall,Downtown,29.41,23.3,47.75,Low,Hot,No,Low,1029,2418,4.74,4.34,UPI,Completed,61.58491425221801,0,349
807,2025-01-05 12:40:00,Airport,IT Park,20.03,53.7,82.94,Medium,Clear,No,Medium,1070,2475,4.87,3.5,Credit Card,Completed,118.94906893711128,0,682
808,2025-01-16 10:34:00,University,University,4.76,26.1,35.72,Low,Clear,No,Low,1059,2095,3.65,3.04,Credit Card,Completed,54.983707790597805,0,839
809,2025-01-06 07:35:00,IT Park,Station,20.92,32.1,94.7,Medium,Hot,No,Medium,1089,2056,3.27,4.4,Cash,No-show,137.92062768895244,0,696
810,2025-01-09 19:38:00,Airport,Station,3.7,20.6,52.81,High,Hot,No,High,1064,2032,3.47,4.29,Wallet,Completed,131.31516457736512,0,405
811,2025-01-21 15:35:00,IT Park,Mall,1.85,48.3,38.94,Medium,Hot,No,High,1024,2492,4.55,3.82,Cash,Completed,71.77958516637773,0,562
812,2025-01-20 06:46:00,Airport,Mall,24.87,26.9,60.97,Medium,Hot,Yes,High,1089,2231,4.94,4.05,Cash,Completed,84.63634750756103,0,882
813,2025-01-20 10:07:00,Mall,Station,7.08,33.2,32.97,High,Hot,No,High,1016,2372,3.93,4.89,Credit Card,Completed,127.0974657232174,0,901
814,2025-01-03 16:56:00,University,University,11.99,18.9,77.92,Medium,Clear,No,Low,1052,2009,3.61,4.19,Cash,Completed,110.93927547360886,0,335
815,2025-01-25 02:58:00,University,Station,29.23,59.3,93.19,Low,Rainy,No,Low,1080,2191,3.86,4.32,Cash,No-show,96.39731819809815,0,390
816,2025-01-27 22:36:00,Station,University,10.77,21.0,88.61,Medium,Rainy,No,Medium,1006,2361,3.61,3.13,Wallet,Cancelled,135.39491878789718,0,138
817,2025-01-13 23:45:00,IT Park,Mall,9.6,47.4,38.92,High,Hot,No,High,1037,2200,3.51,3.33,UPI,Completed,97.7796906242019,0,817
818,2025-01-16 23:26:00,Airport,Airport,27.63,28.5,38.84,Medium,Clear,No,High,1085,2334,4.19,3.6,UPI,Completed,77.94162535409176,0,282
819,2025-01-06 05:17:00,Airport,IT Park,4.21,16.3,86.94,Low,Rainy,No,Low,1004,2161,3.03,4.08,Wallet,Completed,93.64366258437536,0,798
820,2025-01-12 08:46:00,Downtown,Mall,23.03,49.0,94.7,Medium,Rainy,No,Medium,1098,2087,3.52,4.55,UPI,Completed,135.0540584951387,0,744
821,2025-01-28 07:58:00,Station,Mall,29.65,23.3,62.25,High,Rainy,Yes,Low,1092,2021,4.32,3.64,Cash,Completed,146.19231925144308,0,129
822,2025-01-09 12:51:00,Downtown,Downtown,27.14,52.6,64.93,Low,Clear,No,Medium,1038,2311,3.06,3.71,Wallet,Cancelled,68.76928018246306,0,487
823,2025-01-16 12:04:00,Downtown,Downtown,19.9,55.3,52.28,Medium,Hot,No,Medium,1041,2076,3.17,3.51,Wallet,Cancelled,88.03654754892702,0,866
824,2025-01-24 01:21:00,Downtown,Downtown,10.11,52.3,92.6,Low,Hot,No,Low,1092,2441,3.59,3.51,Credit Card,Completed,98.17930874396602,0,242
825,2025-01-08 10:08:00,IT Park,IT Park,8.38,6.9,75.14,Medium,Hot,Yes,Medium,1081,2386,4.76,4.9,UPI,Completed,95.73067935927253,0,714
826,2025-01-18 13:09:00,IT Park,Downtown,24.76,48.3,50.18,Low,Foggy,No,Medium,1014,2141,4.53,4.27,Credit Card,Completed,64.95496058071245,0,518
827,2025-01-01 02:15:00,Mall,University,26.51,27.6,50.91,Medium,Foggy,No,Medium,1071,2126,3.04,3.31,Cash,Completed,98.94554655213093,0,173
828,2025-01-30 23:25:00,Mall,Station,16.24,53.1,92.38,High,Foggy,Yes,Low,1086,2251,4.0,4.44,Wallet,Completed,164.2448008583445,0,154
829,2025-01-27 11:50:00,Downtown,Airport,8.09,40.1,30.95,Medium,Clear,No,High,1051,2388,3.55,4.44,Cash,Cancelled,52.05381172891656,0,847
830,2025-01-09 01:09:00,Station,Mall,4.28,50.9,52.59,Medium,Rainy,No,Medium,1065,2084,4.3,4.33,UPI,Cancelled,83.92656922318173,0,671
831,2025-01-17 21:44:00,Airport,University,3.53,32.5,68.8,Medium,Rainy,No,High,1093,2434,4.44,3.27,Credit Card,No-show,113.08743906813858,0,123
832,2025-01-30 08:47:00,IT Park,Airport,21.85,34.4,40.38,Low,Clear,No,High,1052,2371,4.73,3.82,UPI,Cancelled,47.773735654741735,0,121
